Sample_Site,DATE,Sp,root_leaves,Plot_ID,Plot_num,Treatment,Tube#,Plot,code,1-Methyladenosine,1-Methylhistidine,2_3-Dihydroxybenzoate,2-hydroxyglutaric acid,3_4-Dihydroxyphenylacetate (DOPAC),3-Methylphenylacetic acid,4-Pyridoxate,Acetyllysine,Aconitate,Adenosine,ADP-glucose,AICAR,Alanine/Sarcosine,Allantoate,Allantoin,alpha-Ketoglutarate,aminocaproic acid,AMP/dGMP,Anthranilate,Arginine,Ascorbate,Asparagine,Aspartate,Citraconate,Citrate/isocitrate,Citrulline,Creatine,Creatinine,Cystathionine,Cysteine,Cytidine,Cytosine,dCDP,Deoxyadenosine,deoxycytidine,Deoxyuridine,Dimethylglycine,FAD,GDP,Glucosamine,Glutamine,Glutathione,Glycerate,Guanine,Guanosine,Histamine,Histidine,Histidinol,homocitrulline,Homoserine/Threonine,hydroxybutyrate,Hydroxyisocaproic acid,Hydroxyproline,Indole,Indole-3-carboxylate,Indoleacrylate,Jasmonate,Kynurenic acid,Lactate,L-Argininosuccinate,Leucine/Isoleucine,Lysine,Malate,Methionine,Methionine sulfoxide,myo-Inositol,N-Acetyl-beta-alanine,N-Acetylglutamate,NAD+,NADP+,Nicotinamide,Nicotinate,Ophthalmate,Ornithine,Orotate,Pantothenate,Phenylalanine,Phenyllactic acid,Phenylpropiolic acid,Phenylpyruvate,Phosphoenolpyruvate,pimelic acid,Prephenate,Proline,Pyridoxine,Pyroglutamic acid,Pyruvate,Quinolinate,Ribose phosphate,S-Adenosyl-L-methioninamine,Salicylate,Sedoheptoluse bisphosphate,Serine,Shikimate,S-Methyl-5--thioadenosine,S-Ribosyl-L-homocysteine,Succinate/Methylmalonate,Sucralose,Taurine,Thiamine,Thymidine,Thymine,Trehalose/Sucrose,Tryptophan,Tyrosine,Uracil,Uridine,UTP,Valine/betaine,Vanillin,Xanthine,Xanthurenic acid,Xylitol,xylose
RMBL,42583,ACLE,root,6,6,W,133,5,RMBL.ACLE.root.6.W,34023.22519,36.2911355,66180.89695,19005.41985,245.9640267,31539.96183,369030.6298,33852.66221,1126947.519,6641.852099,0,60782.90076,119896.374,45974.82824,5787.183206,841.5228053,1052933.206,81.83976145,542.8265267,328642.3664,12069.47519,3359247.137,1624895.038,923893.416,6144778.626,16613.10115,46.0192271,62.16541031,2068.831107,0,44616.86069,433.6578244,0,0,35912.0229,16696.81298,136541.9847,0,0,11633.53053,2243145.038,0,152200,10619.66603,20271.85115,103.1602099,55442.11832,25.57709924,89.20156489,722329.3893,447519.6565,5820.496183,2953.276718,379.2774809,81.93023855,0,153696.8511,679.0165076,1049516.221,9798.263359,1049131.679,5086.881679,96194083.97,32073.58779,12293.60687,7729.32729,6733.822519,7626.205153,0,0,36.27631679,248350.4771,468.9599237,28325.81107,463.0457061,68522.04198,275280.4389,4106.877863,183.1734733,17809.2271,10772.70992,150368.5115,145.317271,370090.2672,85598.73092,406158.9695,260219.4656,2925.128817,124.3423664,582.8840649,198332.5382,61.23436069,516770.9924,1380.358779,257389.0267,0,891155.2481,0,68207.46183,0,61666.19275,1791.807252,14930944.66,170635.9733,194013.645,133598.7595,633999.9046,3289.249046,207287.8817,5296.994275,32.41737595,447.1937023,1859234.733,236239.2176
RMBL,42583,ACLE,root,7,7,C,134,7,RMBL.ACLE.root.7.C,94598.97579,358.8916201,339224.8603,456693.6685,4115.616387,50276.59218,1272196.462,235290.8752,7952093.11,5513.097765,0,51047.22533,310330.9125,516402.2346,22369.30168,0,8418788.641,1092.710428,716.2038175,337529.1434,22044.34823,13392448.79,8371441.341,5730783.054,288706424.6,35218.89199,14100.00931,58368.35196,386.4087523,0,86037.68156,2049.403166,0,0,66306.64804,57563.83613,214510.987,0,119.213594,16100.7635,3690186.22,0,1136732.775,69627.72812,58105.5121,0,166139.1993,86.4160149,1277.266294,1957776.536,2066261.639,35887.18808,10153.72439,1204.035382,142.9138734,0,181001.7691,8297.787709,21820819.37,28677.53259,8407746.741,4653.512104,392508659.2,214232.8678,52709.53445,1432418.063,58901.46182,62033.92924,185.8908752,0,40.6741527,822303.352,2684.146182,26485.49348,97897.11359,377474.1155,1070243.948,19267.3743,2578.608007,110503.6313,42304.63687,433713.7803,2900.174115,1268970.205,283902.9795,2804274.674,2501728.119,12527.57914,7391.265363,1217.300745,652017.3184,236.0511173,1021371.508,9375.540037,382248.6034,0,3202159.218,0,258161.3594,836.5358473,124783.9851,10929.05028,15122271.88,637247.3929,588022.1601,349416.946,1352478.585,5152.642458,830810.2421,39566.70391,1625.036313,5006.750466,1328070.764,620603.5382
RMBL,42583,ACLE,root,8,8,W,135,7,RMBL.ACLE.root.8.W,28315.94986,114.6147541,124589.5853,17933.11475,158.5146577,25609.75892,317836.0656,33493.17261,812567.406,4356.679846,253.812054,12673.89585,85378.59209,15595.44841,3390.896818,593.1329797,945574.6384,104.3938284,399.9718419,162974.8312,4624.297975,1870793.635,945030.0868,984817.7435,4618097.396,15082.77724,0,176.4311475,72.61351977,0,45240.4918,989.8032787,0,0,43583.70299,17516.66345,104105.0145,0,0,9583.881389,883144.2623,0,144298.65,11214.63838,24070.85824,0,26814.89875,0,115.5201543,499872.1311,554482.0636,18139.11283,1292.859209,0,91.59088717,0,156476.7599,1448.04243,477461.6201,2806.398264,940606.9431,2421.451302,38302439.73,15566.21022,13142.65188,5176.616201,4077.063645,7633.436837,0,0,0,184087.5603,293.5657666,12663.23047,0,53156.64417,262462.3915,3817.09161,0,34356.4513,11777.89778,48967.42527,609.9378978,259766.8274,36218.0135,386395.082,217424.0116,4955.83703,221.6333655,0,145831.6297,1216.139826,254316.972,2685.351013,257834.2334,0,907345.6123,0,54719.48891,0,63094.67695,1284.12054,12921417.55,87285.85342,107072.7097,141828.5439,631916.8756,5113.841851,171631.6297,30348.83317,35.75104147,404.7014465,991426.2295,266216.7792
RMBL,42583,ACLE,root,9,9,C,136,9,RMBL.ACLE.root.9.C,104771.2919,0,91034.2201,67442.66986,2293.490909,21072.60287,130695.5024,37406.74641,1466827.751,1660.156938,0,9240.439234,191809.0909,36981.09091,22174.44976,960.3157895,2214293.78,81.68311962,662.7988517,43818.60287,1613.285167,1091319.617,434287.0813,1852969.378,4823921.531,34804.22967,0,510.8444019,1380.537799,31.58607656,26921.37799,287.8758852,0,0,31189.84689,49476,77185.39713,0,0,2735.399043,382025.1675,0,219101.244,5977.996172,41278.90909,0,20206.36364,0,0,315131.4833,1771830.622,3232.057416,1405.772249,0,73.4097799,0,180041.4354,565.3889952,1303082.297,2976.291866,2209156.938,609.2935885,25715885.17,75789.77033,13384.78469,13957.99043,9667.665072,5213.373206,0,0,73.9990622,393000.7656,191.430622,2981.284211,2097.991388,103657.2249,548718.756,8197.440191,81.49174163,54924.2488,33788.96651,184695.8852,2225.778947,142113.6842,131.4162679,1612775.12,1109444.019,4601.416268,151.4967464,0,178572.1531,0,207138.9474,2385.250718,555573.8756,0,1042514.833,0,124035.1196,0,67914.14354,445.2649761,5419033.493,76805.34928,199361.9139,422646.5072,436491.4833,965.7550239,467336.1722,10241.50239,1020.389474,810.4011483,266376.9378,252294.7368
RMBL,42583,ACLE,root,10,1,W,137,9,RMBL.ACLE.root.1.W,111844.1425,160.3366448,106253.702,62588.54733,3595.707591,35773.86129,828588.0975,145129.6157,3640895.033,8962.438613,0,43776.84161,104090.6279,31119.08154,19916.95408,1423.039363,4601082.474,1955.260544,484.8519213,102595.8763,17969.39082,1202029.053,2702436.739,1856982.193,34185238.99,31130.71228,0,113.5827554,2051.004686,0,57369.40956,1167.293346,0,0,42409.03468,44138.45361,107455.1078,0,0,5730.365511,1599645.736,0,448476.9447,44045.97938,99346.39175,0,67384.94845,0,100.9880037,1176872.54,2587405.811,7971.085286,8755.36926,546.7749766,89.67053421,0,159556.4199,856.2837863,2562800.375,2149.465792,4595854.733,3522.637301,182949015.9,139096.3449,31043.32709,179532.3336,26339.95314,19348.75351,0,0,77.9332896,590402.9991,1682.864105,7746.090909,8380.441425,232561.8557,1003899.719,10583.90815,18731.48079,103855.6701,57878.06935,265073.2896,3945.165886,132806.9353,109138.6129,991756.3261,728796.1575,39912.61481,1360.195876,170.31612,170108.06,99.64929709,583020.9934,3053.072165,537181.0684,0,2417121.837,0,143522.5867,0,65780.11246,6992.220244,16645557.64,249444.7985,563008.6223,363100,1073940.019,4890.261481,390831.209,19533.08341,574.5835989,4815.829428,318080.2249,544661.0122
RMBL,42583,FETH,root,1,1,C,142,1,RMBL.FETH.root.1.C,18594.39846,1328.035611,345198.3638,102292.0115,127.9921078,127875.7459,369399.9038,50080.61598,4542182.868,24384.94706,0,23211.02984,90197.04524,323413.4745,14808.5948,0,2491348.412,2367.932628,5801.777671,1274595.765,2564.0077,13487699.71,4378013.474,1806686.237,47838527.43,37057.06449,0,169.0705486,2899.60154,0,39259.21078,1653.870067,0,114.6900866,54505.2743,25698.31569,268465.8325,110.7052936,0,7928.150144,3761708.373,0,465384.2156,27615.72666,18730.41386,460.1665063,496733.59,1166.821944,3458.719923,1237827.719,564108.7584,579338.4023,3230.114533,6399.802695,0,4730.723773,143091.6266,19798.28681,4409676.612,66407.54572,2485197.305,45861.52069,303615784.4,24943.436,30294.81232,4706.360924,23249.35515,35544.85082,0,0,82.99666987,223768.0462,1549.274302,105597.7863,40604.22522,296851.7806,580597.3051,102768.6237,0,30440.53898,7228.388835,188306.3523,2646.228104,1041525.505,4822.791145,1124487.007,638200.2887,17352.89702,4267.518768,221.2815207,368612.9933,0,437222.2329,4500.649663,225739.5573,157.0271415,1693865.255,4114.864293,64998.94129,751.6470645,61717.63234,13008.84504,12924821.94,725455.9192,324938.4023,26350.5486,791239.5573,4215.426372,615400,46631.85756,235.8102021,240.3824832,1222016.362,427045.717
RMBL,42583,FETH,root,2,2,W,143,1,RMBL.FETH.root.2.W,18376.20591,3422.845567,382061.5825,38940.0286,210.1727359,135459.8665,653654.3375,349893.613,2171721.64,86073.94662,87.79947569,16493.87035,247808.1983,29077.77884,36859.59009,415.0878932,3133655.863,2159.183031,729.8879886,539125.6435,1978.425167,11239876.07,2290672.069,1449955.195,23950324.12,107380.3622,0,120.0770257,8996.912297,213.2445186,159683.9847,4178.171592,0,3349.035272,198280.8389,150175.5005,377126.5014,297.2631077,0,32651.68732,7734333.651,0,595455.1954,83409.56149,72408.21735,730.8676835,427907.531,110.9960915,702.5624404,4873337.464,752775.4051,93393.46044,44554.12774,1899.453765,84.62149666,6881.57388,55047.39752,1611.716873,3339902.765,33037.63584,3128304.099,12102.12583,66862421.35,47313.42231,200044.7092,20877.54051,17198.76072,34590.8103,0,0,24.18033365,146614.204,4323.383222,141871.1153,1714.364156,223069.5901,1351510.963,78762.01144,2096.548141,49327.66444,1902.913251,158055.9581,8781.049571,1266128.694,0,1045082.936,338072.6406,2186.143947,725.643184,635.9684461,196152.9075,36.37091516,2286911.344,1445.183031,5200.5796,236.0448046,727426.6921,1571.408008,431701.6206,0,416934.0324,6499.346997,25035281.22,237601.1439,500516.9685,72037.36892,1862734.032,3946.168732,460228.8847,369646.9971,4901.614871,984.0285987,1736462.345,145525.3575
RMBL,42583,FETH,root,3,3,C,144,3,RMBL.FETH.root.3.C,7671.529302,167.3850233,238405.5814,6770.972093,903.1651163,13186.61395,108748.5581,199294.2326,306088.9302,24999.46047,165.6775814,9555.04186,144980.6512,16884.58605,77844.55814,588.6733953,2010432.558,118.2781395,2544.383256,92051.65581,128.5978605,2209293.953,382577.1163,231037.9535,2084830.698,43596.53023,69.02706977,431.3452093,269.3306047,0,89330.11163,1644.47814,0,1292.567442,100793.4884,149582.1395,127868.186,129.6524651,0,9334.018605,1666788.837,0,718126.1395,31046.67907,37234.31628,165.3887442,59242.87442,31.93831628,16.02989767,2092676.279,252796.4651,13442.37209,14571.53488,1849.651163,68.32563721,1039.916279,45632.7814,206.1698605,2504641.86,4759.51907,2008101.395,613.6669767,8717932.093,39636.31628,56574.49302,86081.52558,3537.426977,7023.448372,0,0,0,43420.54884,1207.233488,39468.18605,150.4310698,75977.33023,594920.9302,22531.42326,743.4981395,13625.91628,727.8522791,84066.68837,1602.763721,503955.3488,0,669676.7442,76810.14884,284.9056744,42.58136744,88.61965581,200466.1395,0,912478.3256,910.1067907,1292.887442,28.77194419,230521.4884,424.1626047,118061.9535,0,338801.4884,2330.527442,14175423.26,90489.73023,206940.4651,98994.7907,663025.3023,2120.986047,210780.186,3299.451163,932.2586047,1246.836279,355944.186,324398.3256
RMBL,42583,FETH,root,4,4,W,145,3,RMBL.FETH.root.4.W,35540.73654,18.69699717,54091.06704,22069.95279,52.32383381,0,135520.3022,54761.88857,1393655.335,5201.478754,0,4808.789424,60673.89046,11007.59207,9321.16525,1403.354108,1045337.11,96.89650614,208.6932956,161610.3872,179.9496695,791473.3711,465947.9698,1106483.475,3841876.298,12476.16619,0,28.83998111,598.2294618,0,77571.70916,1089.329556,0,0,79331.31256,22435.64684,152554.2965,86.48727101,0,3889.425873,420849.3862,0,105250.8971,23288.86686,19293.69216,80.88614731,24269.339,0,241.0050992,361116.1473,396062.3229,48005.03305,1928.119924,0,0,0,0,425.5331445,1574648.725,2213.472144,1043754.485,2657.278565,58663191.69,16491.47309,9444.674221,19676.54391,12983.51275,4935.383381,0,0,0,192729.4618,192.8497639,11317.11992,7694.02644,79298.31917,290522.0019,13057.12937,66.20481586,28916.94995,9539.641171,73977.99811,1200.498584,132269.7828,4675.387158,511474.3154,437109.1596,2897.34372,72.04521246,423.3652502,178934.2776,0,122871.4825,1244.720491,358588.8574,41.43139754,1013093.484,119.9573182,108171.3881,0,95912.74788,1949.021719,6551929.178,50568.20585,117523.9849,113553.5411,619515.5807,4881.324835,181914.7309,3311.864967,745.7725212,64.52156752,1402564.684,268343.9093
RMBL,42583,FETH,root,5,5,C,146,5,RMBL.FETH.root.5.C,7633.530156,2120.057393,118975.9728,2126.718872,0,18979.35798,225643.677,169434.9222,1818214.981,85187.72374,59.86392023,9491.537938,119852.821,11610.47665,81580.14591,604.0903696,1373073.93,354.5961089,2397.692607,488178.0156,129.8781128,9311345.331,1238073.93,1191887.16,21357577.82,85704.06615,86.23769455,91.51699416,5131.107977,148.9500973,80556.94553,2468.051556,0,2251.003891,120189.0078,65392.62646,239124.1245,309.1508755,0,17913.09339,7870269.455,0,330579.7665,52061.6537,31814.42607,464.1562257,195301.1673,141.2745136,181.0249027,2975553.502,262289.8833,28452.70428,42952.80156,2860.709144,0,2209.998054,50853.71595,216.1262646,1170674.125,16642.94747,1370774.319,17251.8677,28161653.7,24668.53113,146811.4786,229224.3191,4063.846304,16771.22568,0,0,31.01348249,59902.43191,2639.618677,185362.0623,1102.36284,71098.11284,653188.035,32129.96109,1132.98249,32969.37743,572.7335603,73983.85214,1565.557393,733856.9066,0,407179.6693,99683.75486,249.2082685,338.6321984,1085.727626,61054.06615,49.4793677,1489211.089,442.3983463,1153.251946,87.8604572,307203.2101,3053.301556,125503.6965,0,241677.7237,2020.283074,20672879.38,133671.5953,250944.4553,24020.11673,823885.214,4405.751946,192477.9183,3750.44358,1611.351167,228.9284047,615685.6031,145261.3813
RMBL,42583,FETH,root,6,6,W,147,5,RMBL.FETH.root.6.W,102940.6281,257.4939156,578603.7291,23281.3739,765.3827282,73571.02061,767748.3808,428792.8361,4393713.445,14528.74387,0,29666.29048,246596.6634,135960.0589,30452.01178,0,5452448.479,4722.852797,90.40296369,508079.4897,4147.995093,11502895,5816687.929,2120458.292,57094347.4,53315.68204,44.6877527,1627.566241,683.8024534,0,96057.87046,2358.676153,0,151.8907753,173304.9068,90955.46614,478122.7674,94.5867419,1245.005888,24153.64082,3414081.452,0,751929.8332,115231.0108,54985.26006,56.19209028,217599.9019,0,2901.399411,2001076.546,3229598.626,88441.07949,8084.011776,487.2096173,0,4257.205103,161505.2012,7139.259078,7440093.229,31425.78999,5442094.21,4225.273798,328590775.3,95029.94112,47101.96271,1646807.655,61332.81649,47630.85378,0,0,101.3806673,735466.9284,1812.684004,37826.52601,18891.16781,273465.3582,1328942.1,118499.5093,131.4026497,211696.8597,47938.99902,449875.0736,4425.705594,687990.579,0,2563061.825,1761171.737,7534.341511,7900.838077,1506.769382,677153.0913,811.7851816,808982.0412,5970.303238,414072.0314,54.18853778,3143854.76,9310.15211,224739.2542,278.3234544,225593.7193,12318.9107,7580369.971,335899.1168,498349.1658,210915.6035,1425858.685,2412.498528,663553.6801,59684.55348,4319.994112,2860.31894,17774180.57,947538.4691
RMBL,42583,FETH,root,7,7,C,148,7,RMBL.FETH.root.7.C,21184.7259,0,107577.9773,28295.07561,340.2257089,7450.44518,243650.5671,29601.39887,1948198.488,7355.549149,0,12258.36484,86629.92439,10534.4518,1993.200378,724.7713611,820446.5974,0,549.7012287,182791.1153,229.2715501,725568.8091,953303.4026,1190574.669,12581351.61,22121.75803,22.67226843,39.06490548,382.4563327,0,26057.27788,698.8801512,0,0,40682.81664,22323.52552,124747.7316,95.37873346,112.5056711,4873.632325,448181.0964,0,267784.8771,11088.34594,15857.18336,0,32498.9414,0,561.2371456,388099.0548,685259.7353,213988.1853,758.5763705,0,0,5020.565217,142477.5992,826.5867675,1716939.509,2064.539698,817270.4159,3700.818526,70339981.1,14943.4121,10485.07561,38561.92817,6223.455577,6118.553875,0,0,39.3968431,214753.9698,342.0327977,14387.02268,883.8083176,91596.89036,227621.2665,39033.23251,0,42707.58034,9459.63138,67479.30057,921.1500945,80872.68431,0,1504222.117,274492.5331,3589.241966,556.56569,54.12833648,147989.1304,0,144994.518,1525.497164,272642.2495,0,1129490.548,1651.931947,65530.24575,0,49689.36673,4580.126654,8324389.414,96544.32892,78912.59924,33225.65217,447643.7618,5346.535917,154986.1059,6601.446125,384.2724953,59.77777883,1266481.096,271525.9924
RMBL,42583,FETH,root,8,8,W,149,7,RMBL.FETH.root.8.W,105252.8372,430.1747907,479891.7209,256970.0465,1310.837209,26330.83721,454246.1395,114605.2093,9478986.047,16170.49302,0,14357.97209,162377.9535,246160.8372,24670.51163,1842.900465,4326200,9314.95814,2386.237209,317605.4884,1469.486512,5464981.395,4285243.721,6052377.674,394658604.7,51339.55349,76286.59535,89165.52558,803.1219535,0,86527.02326,1375.916279,0,167.4060465,78262.55814,41929.9814,290496.3721,0,0,8415.213023,681552.9302,0,779926.8837,59150.87442,58888.05581,193.9506047,186724.5581,0,5546.982326,1236164.651,4353454.884,175311.2558,11126,0,70.98023256,2811.11814,167413.9535,6237.909767,33377562.79,18787.46047,4315577.674,5042.770233,225244000,65985.50698,42970.44651,2398545.116,52411.25581,32414.72558,0,0,104.0101395,646220.186,1882.050233,26317.27442,182097.8605,623589.4884,993386.0465,70947.47907,309.8927442,152200.6512,32494.35349,479897.3023,1986.808372,156849.0233,0,5247989.767,3413099.535,13575.07907,5995.296744,0,950242.7907,518.9664186,206382.7907,5365.986977,370906.2326,0,5213979.535,10479.57209,381253.4884,134.4728372,108317.5814,21806.47442,8673413.023,203002.6977,293409.8605,222383.3488,1081761.86,4720.655814,482223.814,80249.78605,8554.616744,2062.341395,476583.7209,329071.2558
RMBL,42583,FETH,root,9,9,C,150,9,RMBL.FETH.root.9.C,123973.6791,452.3891389,870290.3131,161083.2681,2826.123288,60692.87671,1317560.665,324226.7123,12562886.5,18474.93151,121.2390411,26559.7456,363823.6791,13395.31311,60619.89237,0,7259340.509,4666.394325,760.7155577,738800.5871,17141.97652,13747974.56,33385.06849,3760740.705,110966634.1,71265.73386,66.28624266,856.511546,5751.048924,0,124184.0509,2603.39726,0,775.9107632,134736.9863,80214.99022,530429.1585,612.4114481,0,33339.22701,2048469.667,0,1772401.174,145571.6243,58173.34638,0,1053313.112,1874.822896,10825.81213,3319045.01,3657225.049,895673.3855,16559.32485,3984.840509,0,3785.71135,183566.047,35606.69276,4293908.023,23478.88454,7241643.836,25573.38552,661802054.8,84635.88063,87297.67123,1943438.356,104688.6497,99990.31311,0,0,124.326908,1175007.828,8066.479452,59457.27984,28675.8317,867271.82,1674956.947,156272.1135,1062.25636,133639.9217,31687.45597,1362826.81,5411.936399,603495.0098,29396.90802,2372023.483,3546727.006,7530.369863,21258.78669,0,805856.6536,1904.870841,1187051.859,4675.876712,374141.4873,196.0342466,6459650.685,39872.46575,496076.4188,0,245468.2975,34499.0998,9022344.423,907616.5362,567385.0294,103969.863,2535736.791,2323.393346,1059681.996,191616.7319,7924.578278,10285.88063,1908145.793,1615322.896
RMBL,42583,FETH,root,10,1,W,151,9,RMBL.FETH.root.1.W,46796.0274,90.28148728,167149.7065,34559.88258,1104.939335,20653.93346,300001.3699,63662.03523,2378366.928,16589.52055,0,10185.79256,54503.98239,36092.41683,7752.623288,1098.518591,1190725.049,147.7213307,329.1707436,204647.9452,153.127593,1835723.092,1385665.362,1210453.033,7374553.816,19681.36986,0,134.6771037,254.9742661,0,38811.81996,784.3699609,0,162.2968689,59534.51076,35398.62035,124254.8924,0,0,3927.768102,806656.2622,0,171833.5616,18001.75147,17683.03327,17.30345401,68570.9002,0,321.651272,693292.3679,576482.7789,81977.29941,2123,0,0,1620.771037,141469.2759,503.0112524,1504211.35,2870.53229,1188300.391,1947.053816,84249579.26,16379.91194,18188.08219,82720.82192,14352.6908,11878.48337,0,0,42.70490215,220338.9432,579.0604697,14736.10568,10417.16243,112777.6908,374401.1742,57930.66536,71.58165362,44112.38748,7517.396282,89776.24266,3310.898239,127001.8591,0,1003446.184,255204.8924,3085.757339,785.4398239,489.5844423,246214.09,0,106045.0098,1816.100783,270304.501,290.2076321,1156447.162,1680.122309,117771.9178,0,89537.7593,4318.948141,6971795.499,202760.3718,158240.411,38818.25832,770978.3757,3755.25636,239907.045,15625.71429,204.7248532,380.2207436,3453131.115,349294.5205
RMBL,42583,POPR,root,1,1,C,152,1,RMBL.POPR.root.1.C,38019.72894,91.87129719,174034.1723,33265.88577,726.6795741,118871.8296,59341.0455,43277.68635,916153.4366,11283.51404,115.6734753,2044.203291,64036.515,19705.28558,15309.69022,1193.845111,1374113.262,87.57181994,2940.618587,130798.6447,669.3116167,4537019.361,672643.1752,861218.7803,5730521.781,31457.82188,29.37662149,52.04570184,1114.487899,0,53203.60116,1228.50242,0,0,39027.91868,35499.2546,112389.4482,0,0,4608.766699,1165982.575,0,191196.4182,13008.66409,25079.76767,0,54106.00194,0,92.25443369,774438.1413,568129.7193,5379.504356,3574.774443,0,0,0,160792.3524,250.9897386,2615597.289,1156.927396,1369358.18,3481.199419,22007879.96,37653.51404,10699.72894,13796.0213,19842.66215,5527.670862,0,77.78275895,51.33672798,259921.4908,647.8839303,10404.59826,9582.849952,95238.66409,299909.8742,4934.108422,2978.923524,25022.86544,8854.280736,64540.71636,456.2709584,703133.3979,202.2168441,854985.7696,170304.7435,2373.393998,357.1750242,1260.380445,137968.635,0,249468.5382,1553.745402,247140.8519,0,1311786.06,0,159759.5353,0,83430.78412,911.7420136,4535581.801,134403.969,154971.0552,104457.696,786761.5682,10436.08906,328600.6776,9050.343659,345.4698935,338.3941917,172612.1975,462761.2778
RMBL,42583,POPR,root,2,2,W,153,1,RMBL.POPR.root.2.W,9182.50628,34.77697585,56621.69082,4818.019324,288.9542995,11953.7971,27755.73913,14942.17391,416292.657,1445.173913,141.578744,369.0409662,21445.80676,8480.474396,356.2074396,273.6202899,178562.8019,52.95330435,454.8803865,44800.63768,128.4577778,283201.256,121073.6232,593365.6039,2138877.295,6547.740097,0,173.7070531,286.4941063,0,13770.06763,155.4915942,0,0,22024.45411,8736.841546,29742.33816,0,0,993.3304348,96952.75362,0,30647.30435,3351.008696,5293.095652,0,4126.461836,0,9.534488889,121967.5362,274273.1401,3527.717874,1801.652174,0,0,0,137413.1401,0,552651.3043,832.2749758,176529.372,1158.140097,10615439.61,5196.484058,2192.120773,649.9857971,1238.583575,1245.525604,0,0,0,111587.0531,0,4074.902415,0,16523.27536,56524.88889,1737.628019,0,10480.33816,5803.292754,38604.43478,397.4788406,73350.14493,0,208325.1208,41290.35749,2356.5343,0,0,68625.1401,0,37666.72464,240.4256039,244051.1111,0,302912.0773,0,23571.40097,0,28406.18357,350.7458937,700143.6715,8641.942029,20322.57005,34579.43961,135037.1981,980.3111111,46661.1401,1294.434783,25.64034783,0,81476.38647,60668.01932
RMBL,42583,POPR,root,3,3,C,154,3,RMBL.POPR.root.3.C,167661.9002,80.94002879,719090.595,22740.05758,1513.226488,141941.4587,178972.6488,125551.7274,6296865.643,12115.9309,0,10201.65067,214929.9424,83941.32438,20748.36852,1329.831094,5255243.762,80.29675624,9001.733205,90314.66411,4063.763916,4249754.319,1118810.94,5560919.386,18332581.57,37699.65451,0,771.2332054,135.4360845,0,95040.76775,2070.107486,136.3211132,160.0289827,81266.22841,112294.4338,197286.4683,0,133.9920345,1235.574856,749942.6104,0,347719.3858,50929.29942,91118.45489,0,47405.87332,0,903.8049904,1330217.85,1644849.328,7780.055662,4083.202495,0,155.9073896,0,215399.4242,2180.256238,4228967.37,8337.898273,5246002.879,488.3445298,100035796.5,137715.4511,4640.953935,378399.0403,66347.04415,25167.46641,0,0,49.00256238,537668.5221,80.1349904,6243.158349,14072.85029,314846.6411,1076384.837,18381.44914,1339.15643,142502.0154,12703.09021,467128.023,7475.597889,217463.2438,98.22456814,1539287.908,2315852.207,8809.170825,6317.301344,0,570531.7658,0,362965.1631,2359.423225,479087.0441,0,4515636.276,0,156790.4031,0,187814.2035,1651.476967,8558046.065,201744.2418,369869.7697,610975.5278,1160144.914,2871.735125,568505.3743,46944.35701,3231.111324,2987.372361,158799.8081,357605.6622
RMBL,42583,POPR,root,4,4,W,155,3,RMBL.POPR.root.4.W,16369.45402,572.9800766,193869.9234,15345.01916,581.2314176,17093.74521,192501.9157,77648.85057,528543.1992,34680.10536,103.0600575,11089.77011,211831.8008,8641.415709,70402.87356,67.85904215,2887181.034,49.71936782,8109.289272,64073.77395,1084.573755,2335729.885,328895.6897,426771.6475,6142383.142,54859.54023,0,142.43841,0,0,99711.30268,1900.541188,118.8409004,144.1545019,104719.4444,139436.3027,150471.6475,140.5324713,0,7615.633142,1473997.126,0,136103.7356,25830.43103,58125.44061,0,38863.40996,0,0,2203213.602,384826.6284,40998.72605,15085.05747,519.6501916,103.6657088,855.1318966,58323.44828,171.5795977,849345.977,3581.85249,2884121.648,560.4073755,12992442.53,80955.68966,23207.32759,14982.35632,5346.145594,8458.046935,0,0,0,75573.78352,787.8046935,18339.16667,182.3680077,192492.6245,712461.7816,18255.71839,1189.034483,26714.77969,1221.399425,94700.21073,4849.362069,729066.092,0,807713.6015,294826.2452,526.2245211,51.65506705,111.5532567,82555.11494,0,588451.6284,836.8613027,4520.929119,0,627268.1992,62.51140805,98710.24904,0,386723.1801,441.7868774,19959875.48,88364.58812,251610.249,337285.8238,887916.8582,1204.159962,347520.5939,5270.496169,1022.692529,1720.858238,157597.4138,369868.5824
